x    y0   y1
12.375 1.15491827370864 -0.479173398107297
12.5 1.09403816084998 -0.493213339257708
12.625 1.03186975208128 -0.499742861379812
12.75 0.969362008827802 -0.498560372422748
12.875 0.90749789120508 -0.48966183557659
13 0.84721692661263 -0.473289976009484
13.125 0.78941671536339 -0.449716782517563
13.25 0.734940287660858 -0.419323361219124
13.375 0.684811186312986 -0.382286302302587
13.5 0.639624342790418 -0.339438977461127
13.625 0.600080048588634 -0.29140005389433
13.75 0.566932003737263 -0.238793436661091
13.875 0.540528431106252 -0.182545694314559
14 0.52132770748672 -0.123473190363203
14.125 0.509756618591344 -0.0624704868618463
14.25 0.505778119944354 -0.000520549009890427
14.375 0.509509733734937 0.0614536441638982
14.5 0.521119042639715 0.122453742335955
14.625 0.540162480752835 0.181568235112312
14.75 0.566326010990532 0.237934205149141
14.875 0.59950525718377 0.29052397073533
15 0.638872167844791 0.338704632619986
15.125 0.683989350998871 0.381627658809096
15.25 0.73407254931555 0.418720097484052
15.375 0.788456148187793 0.449272723654571
15.5 0.846164528162138 0.473082822451008
15.625 0.906442104790031 0.489488966521511
15.75 0.968304940443521 0.498356532141308
15.875 1.03079559227034 0.499665640116257
16 1.09297931810636 0.49337308419318
16.125 1.15391371394471 0.479556467275929
16.25 1.21266682263508 0.458415000657087
16.375 1.26831322033623 0.43023022013418
16.5 1.3200045848154 0.395471184120269
16.625 1.36697903666097 0.354712467366969
16.75 1.40852563984138 0.30857295017293
16.875 1.4440163452218 0.25775229134166
17 1.47283694847765 0.202985492991419
17.125 1.49459281747191 0.145144218646605
17.25 1.50896607454987 0.0851136262127224
17.375 1.5157449761744 0.0238047084308973
17.5 1.51483183446434 -0.0378552178003715
17.625 1.50624365328425 -0.098935358704363
17.75 1.49011150068889 -0.158514129140471
17.875 1.46667862947344 -0.215691691510038
18 1.43629733152152 -0.269602342237247
18.125 1.3994244962698 -0.319426724983616
18.25 1.35661582279182 -0.364403838597133
18.375 1.30851860038945 -0.403842785604585
18.5 1.2558629310198 -0.437134154186923
18.625 1.19945124151179 -0.463760830599642
18.75 1.14014595638907 -0.483307906212761
18.875 1.07885529944641 -0.495471203780231
19 1.01651736824143 -0.500063848433848
19.125 0.95408285395545 -0.497020297025237
19.25 0.892497008304803 -0.48639734027404
19.375 0.832681631763367 -0.468371797108023
19.5 0.775657519153265 -0.44296330311677
19.625 0.722232322979153 -0.41077493119755
19.75 0.673135359619366 -0.372388018661444
19.875 0.629314767519749 -0.328149380883443
20 0.591292821301673 -0.278897779912399
20.125 0.559733269964164 -0.225329750227154
20.25 0.535029156012166 -0.168306660133185
20.375 0.517766083401155 -0.108640151237224
20.5 0.507953304345404 -0.0473263857954905
20.625 0.505863856092097 0.0147327421879624
20.75 0.511659519860425 0.0765549596051924
20.875 0.525039412023415 0.137195815074178
21 0.545786326800399 0.19575837182196
21.125 0.573860293302861 0.251219634600018
21.25 0.608544153777871 0.30284256223217
21.375 0.649377947325615 0.349821105540481
21.5 0.695815356689706 0.391340678465812
21.625 0.747032649704657 0.426892377042435
21.75 0.802283401924925 0.455892290401461
21.875 0.860774419155905 0.477765644726214
22 0.921511687206 0.492429261422345
22.125 0.983611403619168 0.49962990490371
22.25 1.04613456786418 0.498971104029501
22.375 1.10809311717889 0.490699408309048
22.5 1.16855150936098 0.474969628736721
22.625 1.2265920260816 0.452012348280776
22.75 1.28132987203598 0.422173690703774
22.875 1.33192951118781 0.385909049069281
23 1.37761942459103 0.343774424445712
23.125 1.41770490759944 0.296415947803329
23.25 1.45157874930391 0.244558180967896
23.375 1.47872983569964 0.188991719962689
23.5 1.49874984907308 0.130560486919298
23.625 1.51133828335802 0.0701489415113618
23.75 1.51630597149329 0.00866931291041788
23.875 1.51357725800268 -0.0529511270161653
24 1.50319088250918 -0.113782758711931
24.125 1.48529959014959 -0.172906284815304
24.25 1.46011532757571 -0.22939828506399
24.375 1.42802216260796 -0.282377237234906
24.5 1.38957784306487 -0.33106797218608
24.625 1.3453632537205 -0.37473166248867
24.75 1.29604684681936 -0.412702961777781
24.875 1.24237533253965 -0.444400655975125
25 1.18516281650329 -0.46933762585455
25.125 1.12527829439117 -0.487129821375368
25.25 1.06363149685331 -0.497503826729235
