t   vx1   vy1   vx2   vy2   vx3   vy3   x1   y1   x2   y2   x3   y3
0.213065828134987 0.755921522427339 0.302629594381546 -0.999056844673028 -0.76683814589499 0.243135322245689 0.464208551513445 -0.840771935236116 0.324064297731796 -0.203589418648122 -0.177451360921496 1.04436135388424 -0.1466129368103
0.227435970652136 0.776780778295476 0.287721145531077 -1.00712531009789 -0.752568211163074 0.23034453180241 0.464847065631996 -0.829759306877826 0.328309381885341 -0.218003164768143 -0.188372176450736 1.04776247164597 -0.139937205434605
0.241703350287406 0.797443016716999 0.27196648010823 -1.0153188411922 -0.737346581636338 0.217875824475199 0.465380101528108 -0.818529039830823 0.33230541086158 -0.232430083677418 -0.199004507100215 1.05095912350824 -0.133300903761365
0.255863894719588 0.817847856106283 0.255368061894271 -1.02356522073353 -0.721188866736678 0.205717364627244 0.465820804842407 -0.807091903275485 0.336042473889329 -0.246865616887406 -0.209335029553221 1.05395752016289 -0.126707444336108
0.269914322354792 0.837934610411148 0.237933264245653 -1.03179137966539 -0.704114417789164 0.193856769254245 0.466181153543511 -0.795459042281957 0.339511392361512 -0.261304866618697 -0.219351723092991 1.05676390890065 -0.120159669268521
0.283852221763818 0.857642955715707 0.219674315902241 -1.03992411216279 -0.686146330203085 0.182281156447084 0.466472014300843 -0.78364181377207 0.342703768317851 -0.275742728325789 -0.229043936908906 1.05938454209786 -0.113659831408946
0.297676093512921 0.87691354723303 0.200608188774516 -1.04789076032334 -0.66731139030031 0.170977213090306 0.466703201525794 -0.771651639211761 0.345612006881443 -0.290173999116509 -0.238402414370353 1.06182563832827 -0.10720959251109
0.311385362212233 0.895688584019513 0.180756432869089 -1.05561985627053 -0.647639971990696 0.159931272251019 0.466883539121607 -0.759499874054991 0.348229316885193 -0.304593466146755 -0.247419282256654 1.06409334020175 -0.10081003462854
0.324980364605073 0.913912318199749 0.160144965715154 -1.06304171209888 -0.627165890039796 0.149129393899128 0.467020924324642 -0.747197694502649 0.35054969341766 -0.31899597725127 -0.256088011520905 1.06619367175392 -0.0944616818967547
0.338462318443882 0.931531506422248 0.138803824803741 -1.07008895101891 -0.605926217500627 0.138557444596662 0.467122392696887 -0.734756002083117 0.352567885799499 -0.333376495279528 -0.264403355439904 1.06813249736265 -0.0881645303595951
0.351833276304608 0.948495802912723 0.116766891784729 -1.0766969760144 -0.583961074996544 0.128201173101675 0.467194183211815 -0.722185346161049 0.354279354367263 -0.347730137402137 -0.272361270567831 1.06991548356319 -0.0819180837994324
0.365096068113557 0.964758095310763 0.0940715966700099 -1.08280437505389 -0.561313399055438 0.118046279743127 0.467241802385428 -0.709495863927795 0.355680219278737 -0.362052200746684 -0.279958825541115 1.07154806467448 -0.0757213937376225
0.378254235846731 0.980274786106515 0.0707586092797201 -1.08835326420875 -0.538028695772281 0.108078478102232 0.467270086492561 -0.696697236856727 0.356767204314366 -0.376338175924447 -0.287194102361724 1.07303541278117 -0.0695731019526415
0.39131196353519 0.99500602372639 0.0468715238600584 -1.09328957179797 -0.514154784902472 0.0982835480715767 0.467283261042414 -0.683798662109362 0.357537578324593 -0.390583750206017 -0.294066094276325 1.07438241231538 -0.0634714840482674
0.40427400534281 1.00891588806264 0.0224565413957154 -1.09756326786308 -0.48974153823908 0.0886473798004398 0.467284996843364 -0.670808837005744 0.357989096579434 -0.40478480223163 -0.300574603774825 1.07559363923737 -0.0574144928046084
0.417145614075712 1.02197253550466 -0.00243784719777463 -1.10112854389878 -0.464840614950634 0.0791560083941143 0.467278462148408 -0.657735954446291 0.35811994384269 -0.418937390174297 -0.306720143583718 1.07667334462059 -0.0513998002589712
0.429932472050645 1.03414830837649 -0.0277611749654184 -1.10394394790291 -0.439505195561439 0.0697956395264205 0.467266370526857 -0.64458770709154 0.357928680550198 -0.433037735208361 -0.312503842866233 1.0776254422999 -0.0454248376839652
0.442640625813302 1.04541981321814 -0.053461308737248 -1.10597247957152 -0.413789715509582 0.0605526663533847 0.46725102424683 -0.631371298154781 0.357414193048224 -0.447082201985256 -0.317927360200867 1.07845350014004 -0.0394868328473564
0.455276425776766 1.05576797168353 -0.0794847543265479 -1.10718164997076 -0.387749598744968 0.0514136782872285 0.467234353071516 -0.618093456815947 0.356575648467347 -0.461067277602033 -0.322992804324125 1.07916073441798 -0.0335828441432224
0.467846471461135 1.06517804707958 -0.105776956844816 -1.10754350938869 -0.36144099162287 0.0423654623091168 0.467217948467686 -0.604760456495226 0.355412454484867 -0.474989550289439 -0.327702663114796 1.07975000678467 -0.0277097913700709
0.480357562669114 1.07363964883537 -0.132282595923402 -1.10703464640886 -0.33492049737369 0.033394997573495 0.467203093297091 -0.591378134503712 0.353924223973533 -0.488845688766755 -0.332059740879136 1.08022382327047 -0.0218644830943968
0.492816656635076 1.08114671654598 -0.158945875475839 -1.10563616064003 -0.308244911635432 0.0244894440940507 0.467190787111271 -0.577951911890806 0.352110744348961 -0.502632422929699 -0.336067103673368 1.08058433482051 -0.0160436406755939
0.505230830938832 1.08769748473211 -0.185710807339012 -1.10333361104144 -0.281470959860991 0.0156361263093285 0.467181767200003 -0.564486812612609 0.349971951310013 -0.516346526271172 -0.339728032169921 1.08083333888378 -0.0102439191400918
0.517607251778791 1.09329442912263 -0.21252148776124 -1.10011694143513 -0.254655037794537 0.0068225123124993 0.467176525555777 -0.550987481435093 0.347507906609717 -0.52998480019453 -0.343045981429366 1.08097228162962 -0.00446192518035186
0.529953147048954 1.09794419510666 -0.239322365323794 -1.09598038460838 -0.227852956590362 -0.00196381049828232 0.467175321914155 -0.537458200247854 0.344718779490588 -0.54354406017399 -0.346024546870472 1.08100226042184 0.00130576737988424
0.542275783555492 1.10165750900166 -0.266058498543913 -1.09092234637263 -0.201119694471658 -0.010735162629036 0.467178193015571 -0.52390290268998 0.341604831457517 -0.55702112355193 -0.348667435723769 1.08092402624191 0.00706260426625235
0.554582447636331 1.10444907291505 -0.292675801155507 -1.08494527103635 -0.174509157055232 -0.0195038018786997 0.467184958210739 -0.510325187173766 0.338166404133484 -0.570412798640992 -0.350978443296026 1.08073798581476 0.0128120391625412
0.566880428405808 1.10633744420223 -0.319121272928658 -1.07805548993537 -0.148073948573241 -0.0282819542668622 0.467195221501898 -0.49672832853263 0.334403910037553 -0.583715874720344 -0.352961433451147 1.08044420325297 0.0185575234135944
0.57917700283111 1.10734490079937 -0.345343213887008 -1.07026305490397 -0.121865156190786 -0.0370818458954019 0.467208370077793 -0.483115288616696 0.330317826231319 -0.596927112478695 -0.354620322814685 1.08004240109539 0.0243024965833658
0.591479421853248 1.10749729399186 -0.371291419915781 -1.06158155882364 -0.0959321494478306 -0.0459157351682218 0.467223569363611 -0.469488726215493 0.325908690889958 -0.610043234458739 -0.355959068323117 1.07953196067423 0.0300503774331593
0.603794896788809 1.10682389042655 -0.396917358012911 -1.05202794561205 -0.0703223965568558 -0.0547959448144957 0.467239754569766 -0.455851006705783 0.321177102959368 -0.623060915094478 -0.356981657855555 1.07891192180026 0.0358045548961867
0.616130585286306 1.10535720535399 -0.422174319801827 -1.04162231218125 -0.0450812988852028 -0.0637348931727426 0.46725561868703 -0.442204211808505 0.316123725154878 -0.635976769999389 -0.357692103796119 1.07818098180789 0.0415683786412417
0.628493576160031 1.10313282916677 -0.447017552369541 -1.03038770497198 -0.0202520444719861 -0.0727451241947907 0.467269596841527 -0.428550149797783 0.310749290633919 -0.648787344254297 -0.358094439473282 1.07733749405208 0.0473451488393632
0.640890872482973 1.10018924926537 -0.471404365986084 -1.01834991364546 0.0041245190930989 -0.0818393356199049 0.467279846892985 -0.414890366442648 0.305054613730607 -0.661489099553465 -0.358192718502694 1.07637946599611 0.0531381047720868
0.653329372387473 1.09656766912447 -0.495294218767628 -1.00553726437438 0.0280099926328427 -0.0910304047500929 0.467284226134786 -0.40122615688432 0.299040605170826 -0.674078400190331 -0.357991017118719 1.07530455707465 0.0589504119478932
0.665815847097509 1.09231182615194 -0.518648778833363 -0.991980414923469 0.0513685148969986 -0.100331411228467 0.467280263936364 -0.387558578563976 0.292708292189657 -0.68655149799536 -0.357493439614474 1.07411007655934 0.0647851474248174
0.678356915800188 1.08746780954005 -0.541431964946342 -0.977712153355358 0.0741668347873517 -0.109755656184689 0.46726513015899 -0.373888465222712 0.286058843946887 -0.69890451647269 -0.35670412701923 1.0727929816954 0.070645283072343
0.690959017057275 1.08208387882096 -0.563609966996834 -0.962767201754139 0.0963743678200202 -0.11931667706682 0.467235599176813 -0.360216441901073 0.279093602579358 -0.711133434515353 -0.355627269124857 1.07134987641643 0.0765336665454994
0.703628376561917 1.07621028327957 -0.585151247964789 -0.947182025849618 0.11796323861659 -0.129028257429952 0.4671880093482 -0.346542940773549 0.271814120140132 -0.72323407020671 -0.354267119929785 1.06977701098026 0.0824529997896525
0.716370971162991 1.0698990817753 -0.606026529173998 -0.930994650873117 0.13890831136402 -0.138904430902184 0.467118217809978 -0.332868217566883 0.264222201553127 -0.735202065334271 -0.352628016500299 1.06807028290116 0.0884058149471722
0.729192489211505 1.06320396191155 -0.626208760718611 -0.914244483409462 0.159187210207155 -0.148959478502087 0.467021550511456 -0.319192368232407 0.256319953557847 -0.747032871347417 -0.350714401156185 1.06622523957982 0.094394447598338
0.742098287431302 1.05618005690223 -0.64567307890335 -0.896972138458615 0.178780331435364 -0.159207918443614 0.466892747467985 -0.305515345474577 0.248109839432998 -0.758721737578008 -0.348530846772709 1.06423708305259 0.100421007339711
0.755093344680303 1.04888375795486 -0.664396752397887 -0.879219270414985 0.197670849100438 -0.169664487539874 0.466725903297448 -0.291836974683074 0.239594739072027 -0.770263702607579 -0.346082084856513 1.06210067729065 0.106487345784486
0.768182213146919 1.04137251955584 -0.682359118574584 -0.861028406243878 0.215844715366012 -0.180344113311963 0.466514403208572 -0.278156968777477 0.230778013742036 -0.781653589700885 -0.343373035903072 1.05981055847836 0.112595022161036
0.781368967715519 1.03370465474189 -0.699541511193078 -0.842442778813605 0.233290656454773 -0.191261875928288 0.466250854738305 -0.264474941455474 0.221663574596629 -0.792886007226603 -0.340408841383519 1.05736094868208 0.11874526678689
0.794657154428136 1.02593911730605 -0.715927180235562 -0.823506158158043 0.250000164549313 -0.202432959148004 0.465927015686249 -0.250790418342249 0.212255953742794 -0.803955354945115 -0.337194896546033 1.05474577328736 0.124938942803239
0.808049739157447 1.01813526794661 -0.73150120430834 -0.804262678424525 0.265967485442402 -0.213872589522085 0.465533718865938 -0.237102845575072 0.202560376395184 -0.814855836953949 -0.33373688306098 1.05195868252902 0.131176506665796
0.821549057775504 1.01035262164497 -0.746250395637844 -0.784756658427492 0.281189601155037 -0.225595963217483 0.465060794482807 -0.223411595428267 0.192582832405271 -0.825581481937996 -0.330040800400877 1.04899307736626 0.137457967995606
0.835156769238415 1.00265057406418 -0.760163197336542 -0.765032414092882 0.295666206183624 -0.237618159971301 0.464496991152917 -0.209715968693892 0.182330145247867 -0.836126171170981 -0.326112994739042 1.04584213986487 0.143782849491176
0.848873813092037 0.995088105491082 -0.773229572332844 -0.745134061644164 0.309399675543251 -0.249954043846919 0.463829896789592 -0.196015193685552 0.171810036405662 -0.846483674457003 -0.321960184088342 1.04249886814256 0.15015014768268
0.862700372920847 0.987723461778577 -0.785440883187465 -0.725105311135403 0.322395022386361 -0.262618150643175 0.463045860801103 -0.182308421926738 0.161031183035815 -0.856647693891684 -0.317589478397403 1.03895611581842 0.156558295361587
0.876635847196787 0.980613812838718 -0.796789761993917 -0.704989250849514 0.334659842738685 -0.275624561989205 0.462129919255232 -0.168594720817156 0.150003266850666 -0.866611914972909 -0.313008393387574 1.03520663579007 0.163005126536908
0.890678828827289 0.973814890428887 -0.807269969715309 -0.684828124100967 0.346204244844927 -0.288986766327921 0.461065724870382 -0.154873063832204 0.138737012310663 -0.876370064218898 -0.308224857057475 1.0312431280511 0.169487844746812
0.904827094449598 0.967380608181239 -0.81687624466688 -0.664663101043037 0.357040760783161 -0.302717507138203 0.459835483883719 -0.141142319087925 0.127244212515708 -0.885915972080567 -0.303247208004834 1.02705829116849 0.176002995489125
0.919077604179424 0.961362667957102 -0.825604140423716 -0.644534049096468 0.367184238401349 -0.316828618860636 0.458419902022367 -0.1274012373774 0.1155377415832 -0.895243639594218 -0.298084185011643 1.02264487697162 0.182546443428443
0.933426512114176 0.95581015756863 -0.833449854208236 -0.624479306496582 0.376651712244181 -0.331330851072049 0.456798141964055 -0.113648441031079 0.103631552795203 -0.904347306940352 -0.292744907693972 1.01799574797143 0.189113354898769
0.947869187443551 0.950769145615003 -0.84041004776425 -0.604535464108043 0.385462252943745 -0.346233681506961 0.454947794820505 -0.0998824151470089 0.091540662347947 -0.913221521884248 -0.287238848409264 1.01310393703126 0.195698186061317
0.962400245570806 0.946282279568642 -0.846481663804183 -0.58473716100115 0.39363679549129 -0.361545118567493 0.452844868312893 -0.0861015028514519 0.0792811190974605 -0.921861205997874 -0.281575796011986 1.00796270884933 0.202294676914525
0.977013588239024 0.942388393291821 -0.851661742254361 -0.565116899265069 0.401197947819245 -0.377271494026753 0.450463794435115 -0.0723039062630872 0.0668699612123897 -0.930261716615653 -0.275765812419285 1.00256562287874 0.208895851206895
0.991702451330723 0.939122129882036 -0.855947241635275 -0.545704883128731 0.408169782120469 -0.393417246753306 0.447777459514806 -0.0584876947279837 0.0543251610655475 -0.938418902661212 -0.269819183258013 0.996906597389196 0.215494022192466
1.00645945880266 0.936513585196303 -0.859334871905754 -0.526528886685007 0.414577612230657 -0.409984698511297 0.444757259675097 -0.0446508216594853 0.0416655599734206 -0.946329152787593 -0.263746364083307 0.990979974447079 0.222080804109886
1.02127668115593 0.934587976690087 -0.86182094587652 -0.507614153422722 0.420447761123015 -0.426973823267366 0.441373184753505 -0.0307911509586917 0.0289107944961824 -0.953989434675131 -0.257557923765489 0.984780585633823 0.228647129269306
1.03614569693427 0.933365341452054 -0.863401256770802 -0.488983329452286 0.425807323051875 -0.444382011999769 0.437593933718927 -0.0169064935196016 0.0160812159282761 -0.961397324794374 -0.251264486626517 0.978303818313976 0.235183270698241
1.05105765598215 0.932860266655711 -0.864070989602019 -0.470656430875977 0.430683925098917 -0.462203835779735 0.433387064503101 -0.0029946537602708 0.00319780435329952 -0.968551028424081 -0.244876674772948 0.971545682184352 0.241678870419648
1.06600334355326 0.933081655204344 -0.863824673694543 -0.452650844325253 0.435105492815251 -0.480430810879092 0.428719180879292 0.0109465145020314 -0.00971792175790472 -0.975449390173025 -0.238405051836073 0.964502875670994 0.248122973593978
1.0809732447965 0.934032529203094 -0.862656182859752 -0.434981358382553 0.439100024335905 -0.499051170820541 0.423556158523847 0.0249190441609748 -0.0226439999046804 -0.982091895649096 -0.231860069019453 0.957172851488122 0.254504068924133
1.09595760960858 0.935709874085944 -0.860558788448174 -0.417660222524572 0.442695376815117 -0.518049651561373 0.417863411633057 0.0389247848762764 -0.0355581218586528 -0.988478665218339 -0.225252014005574 0.949553880342063 0.260810135864227
1.11094651826969 0.938104526727135 -0.85752526874935 -0.400697229441251 0.445919068352141 -0.537407297285885 0.411606200397209 0.0529653296038606 -0.0484377363264747 -0.994610440979925 -0.218590962926631 0.941645111376064 0.267028699253106
1.12592994861453 0.941201111581193 -0.853548076053732 -0.384099816139982 0.448798097816922 -0.557101295441212 0.40474997823681 0.0670419405986922 -0.0612601566790133 -1.00048856814392 -0.211886735298583 0.933446627545223 0.273146891977596
1.14089784568387 0.944978029670161 -0.848619560207235 -0.367873179143694 0.451358784210327 -0.577104850526468 0.397260775996908 0.0811554782113725 -0.0740026745443332 -1.0061149719438 -0.205148851586564 0.924959493732423 0.279151526130898
1.15584019481542 0.949407505874932 -0.842732244794514 -0.352020399308158 0.453626626463373 -0.597387106566775 0.389105618331141 0.0953063359422531 -0.0866426799149279 -1.01149213106394 -0.19838649293845 0.916185795121683 0.285029172853378
1.17074709894833 0.954455700277705 -0.835879149331161 -0.336542572265005 0.455626183938452 -0.617913128012701 0.380252965392709 0.109494385149443 -0.0991577880219922 -1.01662304834175 -0.191608462604932 0.907128663192307 0.290766250626924
1.18560886053807 0.960082889046409 -0.828054148207551 -0.321438941170072 0.457380977370108 -0.638643947876338 0.370673170837443 0.12371893251183 -0.11152597260125 -1.02151121924965 -0.1848231486586 0.897792286737818 0.29634912125985
1.20041606793654 0.966243719399897 -0.819252354808554 -0.306707029218097 0.458913409583185 -0.659536690181801 0.360338945225369 0.13797869282305 -0.123725704369352 -1.0261605984092 -0.178038487816926 0.888181905586152 0.301764192186278
1.21515968543685 0.972887541474501 -0.809470517438785 -0.292342770188426 0.46024470504622 -0.680544771286076 0.349225812392565 0.152271778954818 -0.1357360926305 -1.03057556417339 -0.171261930437944 0.878303785218575 0.306998023068444
1.22983114548553 0.979958817460197 -0.798707412599492 -0.278340636032174 0.461394867139848 -0.701618181428024 0.337312545459644 0.16659570991795 -0.147537027044917 -1.03476088116022 -0.164500407056194 0.868165171242272 0.312037434101111
1.24442244090808 0.987397605331893 -0.78696422093296 -0.264693761132746 0.4623826519186 -0.722703844199149 0.32458156901436 0.180947436928477 -0.159109315828719 -1.0387216605508 -0.157760297117954 0.857774223622319 0.316869612946673
1.25892621446001 0.995140111114883 -0.774244871845489 -0.251394063322141 0.463225557092265 -0.743746047792743 0.311019314753224 0.195323386334004 -0.170434816127328 -1.04246331798377 -0.151047400816789 0.847139931649762 0.321482216944117
1.27333584267934 1.0031193002156 -0.760556344422764 -0.238432361992129 0.463939824924817 -0.764686938223473 0.296616519497947 0.209719517262198 -0.181496552098177 -1.04599152897994 -0.144366915086447 0.836272011717738 0.325863467184624
1.28764551092796 1.01126555527438 -0.745908914646524 -0.225798493704356 0.46454045772552 -0.785467061570027 0.281368456921004 0.22413139100855 -0.19227881640312 -1.04931218199855 -0.137723414852668 0.825180790989997 0.330002231255788
1.30185027669172 1.01950736559083 -0.730316341903563 -0.213481425601927 0.465041244577031 -0.806025939988905 0.265275097326532 0.238554248562035 -0.202767251351041 -1.05243132943414 -0.131120840568021 0.813877080872101 0.333888091919061
1.31594611865055 1.02777203169861 -0.713795991075536 -0.201469366700045 0.465454797906283 -0.826302664998565 0.248341193169253 0.252983092329152 -0.21294890680379 -1.0553551370794 -0.124562492860031 0.802372044750246 0.337511399663822
1.32992996968721 1.03598636827701 -0.696368889807674 -0.18974987683883 0.465792598460265 -0.846236491438177 0.230576291347409 0.267412768082286 -0.222812273079019 -1.0580898327743 -0.118051034833721 0.790677064692013 0.34086330791274
1.34379973280771 1.04407738930093 -0.678059723583251 -0.178309972773401 0.466065047209937 -0.865767416527527 0.211994676373314 0.281838043416612 -0.232347288338749 -1.06064165510895 -0.111588502217617 0.778803611692335 0.343935790556366
1.3575542798152 1.05197296103693 -0.658896773734288 -0.167136230605034 0.466281522683043 -0.884836730431901 0.192615251051246 0.296253679509034 -0.241545321217812 -1.06301680312939 -0.105176321166188 0.766763123620352 0.346721642384
1.3711934334277 1.05960241097115 -0.638911805331313 -0.156214883560815 0.466450442231015 -0.903387527410333 0.172461363100298 0.310654493666912 -0.250399130603469 -1.06522138800327 -0.0988153331704952 0.754566894336353 0.349214463773964
1.3847179342826 1.06689708371665 -0.618139912943138 -0.145531914030176 0.466579325774222 -0.921365169686472 0.151560587168916 0.325035410954766 -0.258902805430342 -1.06726138753844 -0.0925058262165984 0.742225976583678 0.35140863164694
1.39812939487124 1.07379083808251 -0.596619332560842 -0.13507313877121 0.466674860646295 -0.938717699311296 0.129944471914547 0.339391504012581 -0.267051688039136 -1.06914260432209 -0.0862475710926948 0.729751100309509 0.353299259131831
1.41143024286086 1.08022048250307 -0.574391227635442 -0.124824286299455 0.466742966270709 -0.955396196203619 0.107648261364732 0.353718020957395 -0.274842285035662 -1.07087062807719 -0.0800398615948265 0.717152607119793 0.354882146630488
1.42462365647985 1.08612614868917 -0.551499456337328 -0.114771065648181 0.466788857545124 -0.971355083040995 0.0847105987922048 0.368010401933443 -0.282272169684675 -1.07245080263654 -0.0738815573199311 0.704440400703095 0.356153727004606
1.43771349467469 1.09145160551163 -0.527990325985216 -0.104899225917346 0.466817105972679 -0.986552379594289 0.0611732200125373 0.382264285407908 -0.28933987971499 -1.07388819773021 -0.0677711277571427 0.6916239123223 0.357111007472132
1.4507042246222 1.09614451668257 -0.503912339291809 -0.0951946062820404 0.466831697754229 -1.00094991040053 0.0370806415375804 0.396475505681872 -0.296044814050719 -1.07518758558783 -0.0617066964799617 0.678712079905957 0.357751510530681
1.46360084893122 1.10015664675642 -0.479315935791292 -0.0856431763864094 0.466836088231212 -1.01451347037001 0.0124798475600796 0.410640083299374 -0.302387131479753 -1.07635342218451 -0.0556860843857013 0.665713338885139 0.358073215865454
1.47640883453551 1.10344402038592 -0.454253230675186 -0.0762310672861135 0.466833252236599 -1.02721295309981 -0.0125800215614126 0.424754210105549 -0.308367653686574 -1.07738983281723 -0.0497068511059697 0.652635622711677 0.358074504792544
1.48913404489919 1.10596703973515 -0.428777752352721 -0.0669445933076994 0.46682573006379 -1.03902244642745 -0.0380479777110696 0.438814230650342 -0.313987774468025 -1.07830060159098 -0.0437663339055288 0.639486370940635 0.357754108373553
1.50178267676207 1.10769056459051 -0.402944179413798 -0.0577702653589693 0.466815668895625 -1.04992029923154 -0.0638714894818269 0.452816621484767 -0.319249376363371 -1.07908916432178 -0.0378616835820126 0.626272542837013 0.357111059945383
1.51436120226817 1.10858395914564 -0.376808077314475 -0.0486947963479382 0.466804859644855 -1.05988916279771 -0.0899967823303792 0.466757969680575 -0.324154755397883 -1.0797586043236 -0.0319898970643959 0.61300063464302 0.356144652462279
1.5268763169672 1.10862110878114 -0.350425635004614 -0.0397050994507961 0.466794769242807 -1.06891600933034 -0.116369134238193 0.480634951648148 -0.328706554184226 -1.08031165053538 -0.0261478465760324 0.599676698887232 0.354854400760259
1.53933489386522 1.10778040951353 -0.323853401831381 -0.0307882800158409 0.466786568474963 -1.07699212949769 -0.142933166643581 0.494444313054939 -0.332907703259734 -1.08075067745681 -0.0203323053739657 0.58630636440187 0.3532400086337
1.55174394343469 1.10604473222319 -0.297148025323774 -0.0219316219066757 0.466781155502785 -1.08411311031651 -0.169633130179011 0.508182850377065 -0.336761370263022 -1.08107770639212 -0.0145399701981474 0.572894856015052 0.351301340461169
1.56411057927614 1.10340136333724 -0.270365990829159 -0.0131225690807899 0.466779175232613 -1.09027879425645 -0.196413184403454 0.521847394364819 -0.340270916366647 -1.08129440754575 -0.008767480662259 0.559447013180934 0.349038397028906
1.57644198895229 1.09984192336657 -0.243563364370545 -0.00434870317562065 0.46678103469776 -1.09549322019095 -0.223217670327215 0.535434795479906 -0.343439859275417 -1.08140210256694 -0.00301143589344998 0.545967307087036 0.346451295168867
1.58874540938718 1.09536226457846 -0.216795540465647 0.00440228216060352 0.466786914611911 -1.09976454673907 -0.249991374146263 0.548941911175567 -0.346271842061326 -1.08140176719897 0.00273159121628591 0.532459856023405 0.34354025084504
1.60102810613292 1.08996234911396 -0.190116996948067 0.0131426094962564 0.466796777233417 -1.10310495861022 -0.27667978028535 0.562365594744874 -0.348770607123464 -1.08129403375044 0.0084650417465632 0.518928439005567 0.340305565376901
1.61329735574969 1.08364610900368 -0.163581059021025 0.021884447746449 0.466810370653657 -1.10553055675013 -0.303229311632632 0.575702685359166 -0.350939974621531 -1.08107919316747 0.0141923600494439 0.505376507808304 0.336747614572087
1.62556043051624 1.07642128976021 -0.1372396748326 0.0306399435896132 0.466827229590661 -1.10706123334982 -0.329587554758061 0.5889499988576 -0.352783824822182 -1.08075719654662 0.0199169841806511 0.491807197689021 0.33286684064153
1.63782458468281 1.06829927948839 -0.111143204779311 0.0394212535884549 0.466846672733781 -1.10772053307685 -0.35570346795447 0.602104318828073 -0.354306083906551 -1.08032765598689 0.025642337026577 0.478223337158819 0.328663746879973
1.65009704149275 1.05929492571561 -0.0853402265262001 0.0482405764604021 0.46686779664809 -1.10753550217601 -0.38152757012189 0.61516238753602 -0.355510712904378 -1.07978984473524 0.031371817699905 0.464627457199222 0.324138895204473
1.66238498022877 1.04942634236369 -0.0598773573916584 0.0571101849613621 0.466889466210115 -1.10653652732505 -0.407012108818457 0.628120896306347 -0.35640169953606 -1.07914269663325 0.0371087927903299 0.451021800326905 0.31929290674573
1.67469552258246 1.0387147094324 -0.0347990953086068 0.0660424568557503 0.466910301510867 -1.10475716628815 -0.432111206202261 0.640976475039969 -0.356983052851114 -1.07838480492294 0.0428565870754211 0.437408329882969 0.314126465775692
1.68703571769817 1.02718406801641 -0.0101476790710254 0.0750499044447144 0.466928661129374 -1.10223397246112 -0.456780982058348 0.653725680644635 -0.357258800643906 -1.07751442051745 0.0486184733191404 0.423788739872812 0.308640327324765
